0.0004	2801.90597644443	0	3000.
0.0014	800.5445513185485	0	857.1428571428572
0.0024000000000000002	466.98430512542	0	499.99999999999994
0.0034000000000000002	329.6359623361181	0	352.94117647058823
0.0044	254.71867972073017	0	272.7272727272727
0.0054	207.54853496038132	0	222.2222222222222
0.0064	175.119057185486	0	187.5
0.0074	151.45430032082302	0	162.16216216216216
0.0084	133.42400689841375	0	142.85714285714286
0.0094	119.22994390473333	0	127.6595744680851
0.0104	107.76550640837768	0	115.38461538461539
0.011399999999999999	98.31237191001	0	105.26315789473685
0.0124	90.38393484555976	0	96.77419354838709
0.0134	83.63884504321265	0	89.55223880597015
0.0144	77.83057182332186	0	83.33333333333333
0.015399999999999999	72.7766184490029	0	77.92207792207793
0.0164	68.33899958260851	0	73.17073170731706
0.017400000000000002	64.41145065376398	0	68.9655172413793
0.018400000000000003	60.91080808565174	0	65.21739130434781
0.0194	57.77105543069271	0	61.855670103092784
0.0204	54.93912064279128	0	58.823529411764696
0.021400000000000002	52.37185168446595	0	56.07476635514018
0.0224	50.03380223921178	0	53.57142857142858
0.0234	47.89558518992448	0	51.28205128205128
0.0244	45.93263097967876	0	49.18032786885245
0.025400000000000002	44.124239273110625	0	47.24409448818897
0.026400000000000003	42.45284614930333	0	45.454545454545446
0.0274	40.90345176338468	0	43.7956204379562
0.0284	39.46316892468813	0	42.25352112676056
0.029400000000000003	38.12086380181996	0	40.81632653061224
0.0304	36.86686754119982	0	39.47368421052631
0.0314	35.69274299033891	0	38.21656050955414
0.0324	34.591094620511036	0	37.03703703703704
0.0334	33.55541259505159	0	35.92814371257485
0.0344	32.57994403504637	0	34.883720930232556
0.0354	31.659586104394897	0	33.89830508474576
0.0364	30.789796718215296	0	32.967032967032964
0.037399999999999996	29.966519576103778	0	32.0855614973262
0.0384	29.186120908947345	0	31.25
0.0394	28.44533585820172	0	30.456852791878173
0.0404	27.741222818642612	0	29.7029702970297
0.0414	27.07112439810977	0	28.985507246376812
0.0424	26.43263390181544	0	28.30188679245283
0.0434	25.82356645015859	0	27.649769585253456
0.044399999999999995	25.24193399953721	0	27.027027027027028
0.045399999999999996	24.68592366437488	0	26.43171806167401
0.0464	24.15387884233344	0	25.862068965517242
0.0474	23.644282728739515	0	25.31645569620253
0.0484	23.155743874676798	0	24.793388429752067
0.0494	22.686983499156504	0	24.291497975708502
0.0504	22.23682431174357	0	23.80952380952381
0.0514	21.804180639934703	0	23.346303501945524
0.0524	21.388049686989298	0	22.900763358778622
0.053399999999999996	20.98750377202665	0	22.471910112359552
0.0544	20.60168342599455	0	22.058823529411764
0.0554	20.229791235367244	0	21.660649819494584
0.0564	19.871086340768876	0	21.27659574468085
0.0574	19.524879510653843	0	20.905923344947734
0.0584	19.190528721115825	0	20.54794520547945
0.0594	18.8674351821808	0	20.2020202020202
0.060399999999999995	18.55503975883912	0	19.867549668874172
0.061399999999999996	18.25281974181391	0	19.543973941368076
0.0624	17.960285928832448	0	19.23076923076923
0.0634	17.67697998211796	0	18.92744479495268
0.0644	17.402472032077846	0	18.633540372670808
0.0654	17.13635850083697	0	18.34862385321101
0.0664	16.878260122439652	0	18.072289156626503
0.0674	16.627820139294887	0	17.80415430267062
0.0684	16.384702656827898	0	17.543859649122805
0.0694	16.148591140381168	0	17.291066282420747
0.0704	15.919187040220184	0	17.045454545454543
0.0714	15.696208532085084	0	16.806722689075627
0.0724	15.479389362116464	0	16.574585635359114
0.07339999999999999	15.268477786201366	0	16.348773841961854
0.0744	15.06323559485593	0	16.129032258064516
0.0754	14.863437215703534	0	15.915119363395226
0.0764	14.668868886439036	0	15.706806282722512
0.0774	14.479327891904227	0	15.503875968992247
0.0784	14.294621859550368	0	15.306122448979592
0.0794	14.114568108140453	0	15.113350125944583
0.0804	13.938993045055572	0	14.925373134328359
0.0814	13.767731608026107	0	14.742014742014742
0.0824	13.600626747513374	0	14.563106796116504
0.0834	13.437528946330076	0	14.388489208633093
0.0844	13.278295773410981	0	14.218009478672986
0.0854	13.122791468934574	0	14.051522248243558
0.0864	12.970886558255701	0	13.888888888888888
0.0874	12.8224574923417	0	13.729977116704804
0.08839999999999999	12.677386312613365	0	13.574660633484163
0.0894	12.535560338279682	0	13.422818791946309
0.0904	12.39687187442485	0	13.274336283185841
0.0914	12.261217939257957	0	13.129102844638949
0.0924	12.128500009073736	0	12.987012987012987
0.0934	11.998623779597061	0	12.847965738758031
0.0944	11.871498942496139	0	12.711864406779663
0.0954	11.747038975951561	0	12.578616352201259
0.0964	11.625160948260367	0	12.448132780082988
0.0974	11.50578533353855	0	12.320328542094456
0.0984	11.388835838661123	0	12.19512195121951
0.0994	11.274239240648475	0	12.072434607645874
0.1004	11.161925233770724	0	11.952191235059761
